mailto:athens@plasis.com.gr,PLASIS REAL ESTATE AND DEVELOPMENT,Ακίνητα – Καταστήματα – Γραφεία - Ακίνητα Εισοδήματος - Τουριστικά Ακίνητα - Μελέτες Εκτιμήσεων - Ασφάλιση Ακίνητης Περιουσίας - Χρηματοοικονομικές Μελέτες - Απόκτηση Ακίνητης Περιουσίας - Προβολή Ακινήτων - Πανελλαδική Έρευνα Στην Αγορά Ακινήτων - Ενοικιάσεις Ακινήτων,"Ομήρου 6, Αθήνα - Σύνταγμα, 10564, ΑΤΤΙΚΗΣ",2103224225
https://www.vrisko.gr/email/emailCompany/1/7jc74k61cjbj67b_6a1f1313604_bk5_/FreeListing,ΚΑΤΟΙΚΙΑ - ΠΑΝΑΓΟΠΟΥΛΟΣ Ι ΚΑΙ ΣΙΑ ΟΕ (Χαρμπαλή Μίνα Π.),Μεσιτικό Γραφείο,"Υψηλάντου 31, Αθήνα, 10675, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2105233907
https://www.vrisko.gr/email/emailCompany/1/4da3cibaa_b2b0a1644hbgbk0j6jde1a/FreeListing,DAES LONDON MARKET INSURANCE BROKERS,Μεσίτες Ασφαλίσεων,"Βησσαρίωνος 3-5, Αθήνα, 10672, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2155609900
https://www.vrisko.gr/email/emailCompany/1/54aj1kb63fdfc5bkae2a62d7c22bac54/FreeListing,FUTURESTATE (Φακουκάκη Καλλιόπη Γ.),Μεσιτικό Γραφείο,"Καρνεάδου 28, Αθήνα - Κολωνάκι, 10675, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2107294532
https://www.vrisko.gr/email/emailCompany/1/67dbc14126146d_7dg_h27736c74_1db/FreeListing,POTAMIANOS REAL ESTATE GROUP (Ποταμιάνος Ελευθέριος Δ.),Μεσιτικό Γραφείο,"Βενιζέλου Ελευθερίου 44, 7ος Όροφος, Αθήνα, 10679, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2155019986
https://www.vrisko.gr/email/emailCompany/1/bj0k556g3g14a7acaa4ca50bdf3d0c_5/FreeListing,ΚΤΗΜΑΤΟΜΕΣΙΤΙΚΗ ΑΘΗΝΩΝ (Κατσούλης Δημήτριος),Κτηματομεσιτικό Γραφείο,"Ευφράνορος 33, Αθήνα - Προφήτης Ηλίας - Παγκράτι, 11635, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2107525256
https://www.vrisko.gr/email/emailCompany/1/1f46a472ce0f2d542d5b3e6g50_k27bi/FreeListing,REALNET.GR (Τσαούση Αγλαΐα Δ.),"Αλκιβιάδου 108-110, Αθήνα, 10446, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2108547639
ASCENTUM ΚΤΗΜΑΤΙΚΗ ΚΑΙ ΤΟΥΡΙΣΤΙΚΗ ΕΠΕ (Βαλάμπους Παναγιώτης),Ανάπτυξη - Εκμετάλλευση Ακίνητης Περιουσίας,"Μεγάλου Αλεξάνδρου 125, Αθήνα - Γκάζι, 10435, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2111824320
https://www.vrisko.gr/email/emailCompany/1/4k7d6g7f_f_da02d3ib4abc574da3h_g/FreeListing,BNT INSURANCE BROKER (Τριανταφύλλου Βασίλειος Ν.),Μεσίτες Ασφαλίσεων,"Αμερικής 19, Αθήνα - Κολωνάκι, 10672, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103609000
https://www.vrisko.gr/email/emailCompany/1/21001_d57iah_e725d1id432ai6ja1d5/FreeListing,ΗΠΕΙΡΩΤΙΚΗ ΜΕΣΙΤΕΣ ΑΣΦΑΛΙΣΕΩΝ ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,Μεσίτες Ασφαλίσεων,"Πουλίου 7, Αθήνα - Αμπελόκηποι, 11523, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2106914642
https://www.vrisko.gr/email/emailCompany/1/6b_6b16c2c743g6_3k6gcg3ed_25c0b6/FreeListing,THREE - D (Κουφός Αλέξανδρος Γ.),Μεσιτικό Γραφείο,"Φερών 8, Αθήνα, 10434, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2108236660
ΠΛΑΤΕΙΑ ΔΗΜΟΠΡΑΤΗΡΙΟΥ ΑΕ,Εκμετάλλευση Ακινήτων,"Μητροπόλεως 63, Αθήνα, 10555, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103231103
https://www.vrisko.gr/email/emailCompany/1/ajde44_bafd171b_260k32a51e3_4k7_/FreeListing,LANDTOURIST OVERSEAS,Μεσιτικό Γραφείο,"Λυκαβηττού 25, Αθήνα, 10672, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103638040
LIFE NET - ΟΙΚΟΝΟΜΙΔΟΥ ΑΣΦΑΛΙΣΤΙΚΟΙ ΣΥΜΒΟΥΛΟΙ ΜΟΝΟΠΡΟΣΩΠΗ ΕΠΕ,Ασφαλιστικοί Σύμβουλοι - Μεσίτες Ασφαλίσεων,"Κάνιγγος 27, Αθήνα, 10682, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2106433674
https://www.vrisko.gr/email/emailCompany/1/60cf05d_52cba3cj27d56i01_c661d3j/FreeListing,ΠΑΝΤΑ ΝΕΟΣ,Εκμετάλλευση Ακινήτων,"Τρικούπη Χαριλάου 147Β, Αθήνα, 11472, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2106461531
https://www.vrisko.gr/email/emailCompany/1/775c0a4b3g0_7i0k_72744bhce5472_h/FreeListing,Α ΣΑΜΑΡΟΠΟΥΛΟΥ ΚΑΙ ΣΙΑ ΟΕ,Μεσιτικό Γραφείο,"Αλωπεκής 27-29, Αθήνα - Κολωνάκι, 10675, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103616400
